tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,episodes_per_sentence,I
1,13,48,48,1334,102.61538461538461,27.791666666666668,27.791666666666668,13.395833333333334,13.395833333333334,49.46153846153846,0.2708333333333333,3.628038194444444
2,9,82,82,1230,136.66666666666666,15.0,15.0,7.0,7.0,63.77777777777778,0.10975609756097561,0.7682926829268293
3,9,76,76,2151,239.0,28.30263157894737,28.30263157894737,13.651315789473685,13.651315789473685,115.27777777777777,0.11842105263157894,1.6166031855955678
4,28,114,114,3055,109.10714285714286,26.79824561403509,26.79824561403509,12.899122807017545,12.899122807017545,52.517857142857146,0.24561403508771928,3.1682056017236073
5,22,54,54,1518,69.0,28.11111111111111,28.11111111111111,13.555555555555555,13.555555555555555,33.27272727272727,0.4074074074074074,5.522633744855967
6,14,145,145,3655,261.07142857142856,25.20689655172414,25.20689655172414,12.10344827586207,12.10344827586207,125.35714285714286,0.09655172413793103,1.1686087990487515
7,33,132,132,3431,103.96969696969697,25.992424242424242,25.992424242424242,12.496212121212121,12.496212121212121,49.984848484848484,0.25,3.1240530303030303
8,13,41,41,1506,115.84615384615384,36.73170731707317,36.73170731707317,17.865853658536587,17.865853658536587,56.34615384615385,0.3170731707317073,5.664782867340869
9,33,150,150,3520,106.66666666666667,23.466666666666665,23.466666666666665,11.233333333333333,11.233333333333333,51.06060606060606,0.22,2.4713333333333334
10,10,56,56,1255,125.5,22.410714285714285,22.410714285714285,10.705357142857142,10.705357142857142,59.95,0.17857142857142858,1.9116709183673468
11,8,34,34,651,81.375,19.147058823529413,19.147058823529413,9.073529411764707,9.073529411764707,38.5625,0.23529411764705882,2.134948096885813
12,24,108,108,2656,110.66666666666667,24.59259259259259,24.59259259259259,11.796296296296296,11.796296296296296,53.083333333333336,0.2222222222222222,2.6213991769547325
13,4,14,14,433,108.25,30.928571428571427,30.928571428571427,14.964285714285714,14.964285714285714,52.375,0.2857142857142857,4.275510204081632
14,3,12,12,350,116.66666666666667,29.166666666666668,29.166666666666668,14.083333333333334,14.083333333333334,56.333333333333336,0.25,3.5208333333333335
15,11,58,58,1901,172.8181818181818,32.775862068965516,32.775862068965516,15.887931034482758,15.887931034482758,83.77272727272727,0.1896551724137931,3.0132282996432815
16,12,54,54,1655,137.91666666666666,30.64814814814815,30.64814814814815,14.824074074074074,14.824074074074074,66.70833333333333,0.2222222222222222,3.294238683127572
17,6,8,8,193,32.166666666666664,24.125,24.125,11.5625,11.5625,15.416666666666666,0.75,8.671875
18,24,133,133,3132,130.5,23.548872180451127,23.548872180451127,11.274436090225564,11.274436090225564,62.479166666666664,0.18045112781954886,2.034484708010628
19,7,48,48,1478,211.14285714285714,30.791666666666668,30.791666666666668,14.895833333333334,14.895833333333334,102.14285714285714,0.14583333333333334,2.172309027777778
20,11,26,26,966,87.81818181818181,37.15384615384615,37.15384615384615,18.076923076923077,18.076923076923077,42.72727272727273,0.4230769230769231,7.64792899408284
21,5,12,12,394,78.8,32.833333333333336,32.833333333333336,15.916666666666666,15.916666666666666,38.2,0.4166666666666667,6.631944444444445
22,32,150,150,3937,123.03125,26.246666666666666,26.246666666666666,12.623333333333333,12.623333333333333,59.171875,0.21333333333333335,2.6929777777777777
23,7,100,100,2897,413.85714285714283,28.97,28.97,13.985,13.985,199.78571428571428,0.07,0.9789500000000001
24,7,71,71,1447,206.71428571428572,20.380281690140844,20.380281690140844,9.690140845070422,9.690140845070422,98.28571428571429,0.09859154929577464,0.9553659988097598
25,34,119,119,3544,104.23529411764706,29.781512605042018,29.781512605042018,14.390756302521009,14.390756302521009,50.36764705882353,0.2857142857142857,4.111644657863145
,,,,,,,,,,,,
tale_id,sentence,dep_distance,I
12,"But the bear took it all in good part, only when they were too rough he called out, ""Leave me alive, children,",13.0,2.888888888888889
12,<br/>,1.0,0.2222222222222222
12,"When spring had come and all outside was green, the bear said one morning to Snow-white, ""Now I must go away, and cannot come back for the whole summer.""",17.5,3.888888888888889
12,"- ""Where are you going, then, dear bear?""",6.0,1.3333333333333333
12,asked Snow-white.,1.0,0.2222222222222222
12,"""I must go into the forest and guard my treasures from the wicked dwarfs.",7.5,1.6666666666666665
12,"In the winter, when the earth is frozen hard, they are obliged to stay below and cannot work their way through; but now, when the sun has thawed and warmed the earth, they break through it, and come out to pry and steal; and what once gets into their hands, and in their caves, does not easily see daylight again.""",35.5,7.888888888888888
12,"Snow-white was quite sorry for his going away, and as she unbolted the door for him, and the bear was hurrying out, he caught against the bolt and a piece of his hairy coat was torn off, and it seemed to Snow-white as if she had seen gold shining through it, but she was not sure about it.",31.5,7.0
12,"The bear ran away quickly, and was soon out of sight behind the trees.",7.5,1.6666666666666665
12,A short time afterwards the mother sent her children into the forest to get fire-wood.,7.5,1.6666666666666665
12,"There they found a big tree which lay felled on the ground, and close by the trunk something was jumping backwards and forwards in the grass, but they could not make out what it was.",18.5,4.111111111111111
12,When they came nearer they saw a dwarf with an old withered face and a snow-white beard a yard long.,10.0,2.2222222222222223
12,"The end of the beard was caught in a crevice of the tree, and the little fellow was jumping backwards and forwards like a dog tied to a rope, and did not know what to do.",19.0,4.222222222222222
12,"He glared at the girls with his fiery red eyes and cried, ""Why do you stand there?",9.5,2.111111111111111
12,"Can you not come here and help me?""",4.5,1.0
12,"- ""What are you about there, little man?""",5.5,1.222222222222222
12,asked Rose-red.,1.0,0.2222222222222222
12,"""You stupid, prying goose!""",3.5,0.7777777777777777
12,"answered the dwarf; ""I was going to split the tree to get a little wood for cooking.",9.5,2.111111111111111
12,"The little bit of food that one of us wants gets burnt up directly with thick logs; we do not swallow so much as you coarse, greedy folk.",15.0,3.333333333333333
12,"I had just driven the wedge safely in, and everything was going as I wished; but the wretched wood was too smooth and suddenly sprang asunder, and the tree closed so quickly that I could not pull out my beautiful white beard; so now it is tight in and I cannot get away, and the silly, sleek, milk-faced things laugh!",34.0,7.555555555555555
12,Ugh!,0.5,0.1111111111111111
12,"how odious you are!""",2.5,0.5555555555555556
12,"The children tried very hard, but they could not pull the beard out, it was caught too fast.",10.0,2.2222222222222223
12,"""I will run and fetch some one,"" said Rose-red.",6.0,1.3333333333333333
12,"""You senseless goose!""",2.5,0.5555555555555556
12,snarled the dwarf; why should you fetch some one?,5.0,1.1111111111111112
12,"You are already two too many for me; can you not think of something better?""",8.5,1.8888888888888888
12,"- ""Don't be impatient,"" said Snow-white, ""I will help you,"" and she pulled her scissors out of her pocket, and cut off the end of the beard.",18.0,4.0
12,"As soon as the dwarf felt himself free he laid hold of a bag which lay amongst the roots of the tree, and which was full of gold, and lifted it up, grumbling to himself, ""Uncouth people, to cut off a piece of my fine beard.",26.0,5.777777777777778
12,"Bad luck to you!""",2.5,0.5555555555555556
12,"and then he swung the bag upon his back, and went off without even once looking at the children.",10.0,2.2222222222222223
12,Some time after that Snow-white and Rose-red went to catch a dish of fish.,7.0,1.5555555555555554
12,"As they came near the brook they saw something like a large grasshopper jumping towards the water, as if it were going to leap in.",13.0,2.888888888888889
12,They ran to it and found it was the dwarf.,5.0,1.1111111111111112
12,"""Where are you going?""",3.0,0.6666666666666666
12,"said Rose-red; ""you surely don't want to go into the water?""",7.5,1.6666666666666665
12,"- ""I am not such a fool!""",4.5,1.0
12,"cried the dwarf; don't you see that the accursed fish wants to pull me in?""",9.0,2.0
12,"The little man had been sitting there fishing, and unluckily the wind had twisted his beard with the fishing-line; just then a big fish bit, and the feeble creature had not strength to pull it out; the fish kept the upper hand and pulled the dwarf towards him.",26.0,5.777777777777778
12,"He held on to all the reeds and rushes, but it was of little good, he was forced to follow the movements of the fish, and was in urgent danger of being dragged into the water.",19.5,4.333333333333333
12,"The girls came just in time; they held him fast and tried to free his beard from the line, but all in vain, beard and line were entangled fast together.",16.5,3.6666666666666665
12,"Nothing was left but to bring out the scissors and cut the beard, whereby a small part of it was lost.",11.0,2.444444444444444
12,"When the dwarf saw that he screamed out, ""Is that civil, you toad-stool, to disfigure one's face?",11.0,2.444444444444444
12,Was it not enough to clip off the end of my beard?,6.0,1.3333333333333333
12,Now you have cut off the best part of it.,5.0,1.1111111111111112
12,I cannot let myself be seen by my people.,5.0,1.1111111111111112
12,"I wish you had been made to run the soles off your shoes!""",7.0,1.5555555555555554
12,"Then he took out a sack of pearls which lay in the rushes, and without saying a word more he dragged it away and disappeared behind a stone.",14.5,3.222222222222222
12,"It happened that soon afterwards the mother sent the two children to the town to buy needles and thread, and laces and ribbons.",12.0,2.6666666666666665
12,The road led them across a heath upon which huge pieces of rock lay strewn here and there.,9.0,2.0
12,"Now they noticed a large bird hovering in the air, flying slowly round and round above them; it sank lower and lower, and at last settled near a rock not far off.",17.5,3.888888888888889
12,"Directly afterwards they heard a loud, piteous cry.",4.5,1.0
12,"They ran up and saw with horror that the eagle had seized their old acquaintance the dwarf, and was going to carry him off.",12.5,2.7777777777777777
12,"The children, full of pity, at once took tight hold of the little man, and pulled against the eagle so long that at last he let his booty go.",16.0,3.5555555555555554
12,"As soon as the dwarf had recovered from his first fright he cried with his shrill voice, ""Could you not have done it more carefully!",13.5,3.0
12,"You dragged at my brown coat so that it is all torn and full of holes, you helpless clumsy creatures!""",11.0,2.444444444444444
12,"Then he took up a sack full of precious stones, and slipped away again under the rock into his hole.",10.5,2.333333333333333
12,"The girls, who by this time were used to his thanklessness, went on their way and did their business in the town.",12.0,2.6666666666666665
12,"As they crossed the heath again on their way home they surprised the dwarf, who had emptied out his bag of precious stones in a clean spot, and had not thought that anyone would come there so late.",20.0,4.444444444444445
12,The evening sun shone upon the brilliant stones; they glittered and sparkled with all colors so beautifully that the children stood still and looked at them.,13.5,3.0
12,"""Why do you stand gaping there?""",4.0,0.8888888888888888
12,"cried the dwarf, and his ashen-gray face became copper-red with rage.",6.0,1.3333333333333333
12,"He was going on with his bad words when a loud growling was heard, and a black bear came trotting towards them out of the forest.",13.5,3.0
12,"The dwarf sprang up in a fright, but he could not get to his cave, for the bear was already close.",11.5,2.5555555555555554
12,"Then in the dread of his heart he cried, ""Dear Mr. Bear, spare me, I will give you all my treasures; look, the beautiful jewels lying there!",16.5,3.6666666666666665
12,Grant me my life; what do you want with such a slender little fellow as I?,8.5,1.8888888888888888
12,you would not feel me between your teeth.,4.0,0.8888888888888888
12,"Come, take these two wicked girls, they are tender morsels for you, fat as young quails; for mercy's sake eat them!""",13.5,3.0
12,"The bear took no heed of his words, but gave the wicked creature a single blow with his paw, and he did not move again.",13.5,3.0
12,"The girls had run away, but the bear called to them, ""Snow-white and Rose-red, do not be afraid; wait, I will come with you.""",15.5,3.444444444444444
12,"Then they knew his voice and waited, and when he came up to them suddenly his bearskin fell off, and he stood there, a handsome man, clothed all in gold.",17.0,3.7777777777777777
12,"""I am a King's son,"" he said, ""and I was bewitched by that wicked dwarf, who had stolen my treasures; I have had to run about the forest as a savage bear until I was freed by his death.",23.5,5.222222222222222
12,"Now he has got his well-deserved punishment.""",4.0,0.8888888888888888
12,"Snow-white was married to him, and Rose-red to his brother, and they divided between them the great treasure which the dwarf had gathered together in his cave.",14.5,3.222222222222222
12,The old mother lived peacefully and happily with her children for many years.,6.5,1.4444444444444444
12,"She took the two rose-trees with her, and they stood before her window, and every year bore the most beautiful roses, white and red.",13.5,3.0
13,Tale 13: The shepherd boy,2.5,0.7142857142857142
13,There was once on a time a shepherd boy whose fame spread far and wide because of the wise answers which he gave to every question.,13.0,3.714285714285714
13,"The King of the country heard of it likewise, but did not believe it, and sent for the boy.",10.5,3.0
13,"Then he said to him: ""If thou canst give me an answer to three questions which I will ask thee, I will look on thee as my own child, and thou shall dwell with me in my royal palace.""",22.0,6.285714285714286
13,"The boy said: ""What are the three questions?""",5.5,1.5714285714285714
13,"The King said: ""The first is, how many drops of water are there in the ocean?""",10.0,2.8571428571428568
13,"The shepherd boy answered: ""Lord King, if you will have all the rivers on earth dammed up so that not a single drop runs from them into the sea until I have counted it, I will tell you how many drops there are in the sea.""",25.5,7.285714285714286
13,"The King said: ""The next question is, how many stars are there in the sky?""",9.5,2.714285714285714
13,"The shepherd boy said: ""Give me a great sheet of white paper,"" and then he made so many fine points on it with a pen that they could scarcely be seen, and it was all but impossible to count them; any one who looked at them would have lost his sight.",28.5,8.142857142857142
13,"Then he said: ""There are as many stars in the sky as there are points on the paper; just count them.""",12.5,3.571428571428571
13,But no one was able to do it.,4.0,1.1428571428571428
13,"The King said: ""The third question is, how many seconds of time are there in eternity.""",10.0,2.8571428571428568
13,"Then said the shepherd boy: ""In Lower Pomerania is the Diamond Mountain, which is two miles and a half high, two miles and a half wide, and two miles and a half in depth; every hundred years a little bird comes and sharpens its beak on it, and when the whole mountain is worn away by this, then the first second of eternity will be over.""",37.5,10.714285714285714
13,"The King said: ""Thou hast answered the three questions like a wise man, and shalt henceforth dwell with me in my royal palace, and I will regard thee as my own child.""",18.5,5.285714285714286
14,Tale 14: The water-nix,2.0,0.5
14,"A little brother and sister were once playing by a well, and while they were thus playing, they both fell in.",11.5,2.875
14,"A water-nix lived down below, who said, ""Now I have got you, now you shall work hard for me!""",12.0,3.0
14,and carried them off with her.,3.0,0.75
14,"She gave the girl dirty tangled flax to spin, and she had to fetch water in a bucket with a hole in it, and the boy had to hew down a tree with a blunt axe, and they got nothing to eat but dumplings as hard as stones.",25.5,6.375
14,"Then at last the children became so impatient, that they waited until one Sunday, when the nix was at church, and ran away.",13.0,3.25
14,"But when church was over, the nix saw that the birds were flown, and followed them with great strides.",10.5,2.625
14,"The children saw her from afar, and the girl threw a brush behind her which formed an immense hill of bristles, with thousands and thousands of spikes, over which the nix was forced to scramble with great difficulty; at last, however, she got over.",25.0,6.25
14,"When the children saw this, the boy threw behind him a comb which made a great hill of combs with a thousand times a thousand teeth, but the nix managed to keep herself steady on them, and at last crossed over that.",22.5,5.625
14,"Then the girl threw behind her a looking-glass which formed a hill of mirrors, and was so slippery that it was impossible for the nix to cross it.",14.5,3.625
14,"Then she thought, ""I will go home quickly and fetch my axe, and cut the hill of glass in half.""",12.0,3.0
14,"Long before she returned, however, and had hewn through the glass, the children had escaped to a great distance, and the water-nix was obliged to betake herself to her well again.",17.5,4.375
15,Tale 15: The golden goose,2.5,0.47413793103448276
15,"There was a man who had three sons, the youngest of whom was called the Simpleton, and was despised, laughed at, and neglected, on every occasion.",15.5,2.939655172413793
15,"It happened one day that the eldest son wished to go into the forest to cut wood, and before he went his mother gave him a delicious pancake and a flask of wine, that he might not suffer from hunger or thirst.",22.0,4.172413793103448
15,"When he came into the forest a little old grey man met him, who wished him good day, and said, ""Give me a bit of cake out of your pocket, and let me have a drink of your wine; I am so hungry and thirsty.""",26.0,4.93103448275862
15,"But the prudent youth answered, ""Give you my cake and my wine?",7.0,1.3275862068965516
15,"I haven't got any; be off with you.""",5.5,1.043103448275862
15,"And leaving the little man standing there, he went off.",5.5,1.043103448275862
15,"Then he began to fell a tree, but he had not been at it long before he made a wrong stroke, and the hatchet hit him in the arm, so that he was obliged to go home and get it bound up.",22.5,4.267241379310344
15,That was what came of the little grey man.,4.5,0.853448275862069
15,"Afterwards the second son went into the wood, and the mother gave to him, as to the eldest, a pancake and a flask of wine.",14.0,2.655172413793103
15,"The little old grey man met him also, and begged for a little bit of cake and a drink of wine.",11.0,2.086206896551724
15,"But the second son spoke out plainly, saying, ""What I give you I lose myself, so be off with you.""",12.5,2.3706896551724137
15,"And leaving the little man standing there, he went off.",5.5,1.043103448275862
15,"The punishment followed; as he was chopping away at the tree, he hit himself in the leg so severely that he had to be carried home.",14.0,2.655172413793103
15,"Then said the Simpleton, ""Father, let me go for once into the forest to cut wood; and the father answered, ""Your brothers have hurt themselves by so doing; give it up, you understand nothing about it.""",22.5,4.267241379310344
15,"But the Simpleton went on begging so long, that the father said at last, ""Well, be off with you; you will only learn by experience.""",15.5,2.939655172413793
15,"The mother gave him a cake (it was only made with water, and baked in the ashes), and with it a flask of sour beer.",14.5,2.75
15,"When he came into the forest the little old grey man met him, and greeted him, saying, ""Give me a bit of your cake, and a drink from your flask; I am so hungry and thirsty.""",21.5,4.077586206896552
15,"And the Simpleton answered, ""I have only a flour and water cake and sour beer; but if that is good enough for you, let us sit down together and eat.""",17.5,3.318965517241379
15,"Then they sat down, and as the Simpleton took out his flour and water cake it became a rich pancake, and his sour beer became good wine; then they ate and drank, and afterwards the little man said, ""As you have such a kind heart, and share what you have so willingly, I will bestow good luck upon you.",33.5,6.3534482758620685
15,"Yonder stands an old tree; cut it down, and at its roots you will find some thing,"" and thereupon the little man took his departure.",14.5,2.75
15,"The Simpleton went there, and hewed away at the tree, and when it fell he saw, sitting among the roots, a goose with feathers of pure gold.",15.5,2.939655172413793
15,He lifted it out and took it with him to an inn where he intended to stay the night.,9.5,1.8017241379310345
15,"The landlord had three daughters who, when they saw the goose, were curious to know what wonderful kind of bird it was, and ended by longing for one of its golden feathers.",17.5,3.318965517241379
15,"The eldest thought, ""I will wait for a good opportunity, and then I will pull out one of its feathers for myself;"" and so, when the Simpleton was gone out, she seized the goose by its wing - but there her finger and hand had to stay, held fast.",28.5,5.405172413793103
15,"Soon after came the second sister with the same idea of plucking out one of the golden feathers for herself; but scarcely had she touched her sister, than she also was obliged to stay, held fast.",19.5,3.6982758620689653
15,"Lastly came the third with the same intentions; but the others screamed out, ""Stay away!",9.0,1.706896551724138
15,"for heaven's sake stay away!""",3.5,0.6637931034482758
15,"But she did not see why she should stay away, and thought, ""If they do so, why should not I?""",12.5,2.3706896551724137
15,and went towards them.,2.0,0.3793103448275862
15,"But when she reached her sisters there she stopped, hanging on with them.",7.0,1.3275862068965516
15,"And so they had to stay, all night.",4.5,0.853448275862069
15,"The next morning the Simpleton took the goose under his arm and went away, unmindful of the three girls that hung on to it.",12.5,2.3706896551724137
15,"The three had always to run after him, left and right, wherever his legs carried him.",9.0,1.706896551724138
15,"In the midst of the fields they met the parson, who, when he saw the procession, said, ""Shame on you, girls, running after a young fellow through the fields like this,"" and forthwith he seized hold of the youngest by the hand to drag her away, but hardly had he touched her when he too was obliged to run after them himself.",36.0,6.827586206896552
15,"Not long after the sexton came that way, and seeing the respected parson following at the heels of the three girls, he called out, ""Ho, your reverence, whither away so quickly?",18.5,3.508620689655172
15,"You forget that we have another christening to-day,"" and he seized hold of him by his gown; but no sooner had he touched him than he was obliged to follow on too.",17.5,3.318965517241379
15,"As the five tramped on, one after another, two peasants with their hoes came up from the fields, and the parson cried out to them, and begged them to come and set him and the sexton free, but no sooner had they touched the sexton than they had to follow on too; and now there were seven following the Simpleton and the goose.",34.5,6.543103448275862
15,"By and by they came to a town where a king reigned, who had an only daughter who was so serious that no one could make her laugh; therefore the king had given out that whoever should make her laugh should have her in marriage.",23.5,4.456896551724138
15,"The Simpleton, when he heard this, went with his goose and his hangers-on into the presence of the king's daughter, and as soon as she saw the seven people following always one after the other, she burst out laughing, and seemed as if she could never stop.",26.5,5.025862068965517
15,"And so the Simpleton earned a right to her as his bride; but the king did not like him for a son-in-law and made all kinds of objections, and said he must first bring a man who could drink up a whole cellar of wine.",23.5,4.456896551724138
15,"The Simpleton thought that the little grey man would be able to help him, and went out into the forest, and there, on the very spot where he felled the tree, he saw a man sitting with a very sad countenance.",22.5,4.267241379310344
15,"The Simpleton asked him what was the matter, and he answered, ""I have a great thirst, which I cannot quench: cold water does not agree with me; I have indeed drunk up a whole cask of wine, but what good is a drop like that?""",27.0,5.120689655172414
15,"Then said the Simpleton, ""I can help you; only come with me, and you shall have enough.""",11.0,2.086206896551724
15,"He took him straight to the king's cellar, and the man sat himself down before the big vats, and drank, and drank, and before a day was over he had drunk up the whole cellar-full.",20.0,3.793103448275862
15,"The Simpleton again asked for his bride, but the king was annoyed that a wretched fellow, called the Simpleton by everybody, should carry off his daughter, and so he made new conditions.",18.0,3.413793103448276
15,He was to produce a man who could eat up a mountain of bread.,7.0,1.3275862068965516
15,"The Simpleton did not hesitate long, but ran quickly off to the forest, and there in the same place sat a man who had fastened a strap round his body, making a very piteous face, and saying, ""I have eaten a whole bakehouse full of rolls, but what is the use of that when one is so hungry as I am?",34.0,6.448275862068965
15,"My stomach feels quite empty, and I am obliged to strap myself together, that I may not die of hunger.""",11.5,2.1810344827586206
15,"The Simpleton was quite glad of this, and said, ""Get up quickly, and come along with me, and you shall have enough to eat.""",15.0,2.8448275862068964
15,"He led him straight to the king's courtyard, where all the meal in the kingdom had been collected and baked into a mountain of bread.",13.5,2.560344827586207
15,"The man out of the forest settled himself down before it and hastened to eat, and in one day the whole mountain had disappeared.",12.5,2.3706896551724137
15,Then the Simpleton asked for his bride the third time.,5.0,0.9482758620689655
15,"The king, however, found one more excuse, and said he must have a ship that should be able to sail on land or on water.",14.0,2.655172413793103
15,"""So soon,"" said he, ""as you come sailing along with it, you shall have my daughter for your wife.""",13.0,2.46551724137931
15,"The Simpleton went straight to the forest, and there sat the little old grey man with whom he had shared his cake, and he said, ""I have eaten for you, and I have drunk for you, I will also give you the ship; and all because you were kind to me at the first.""",31.0,5.879310344827586
15,"Then he gave him the ship that could sail on land and on water, and when the king saw it he knew he could no longer withhold his daughter.",15.0,2.8448275862068964
15,"The marriage took place immediately, and at the death of the king the Simpleton possessed the kingdom, and lived long and happily with his wife.",13.5,2.560344827586207
16,Tale 16: The frog king or Iron Henry,4.0,0.8888888888888888
16,"In the old times, when it was still of some use to wish for the thing one wanted, there lived a King whose daughters were all handsome, but the youngest was so beautiful that the sun himself, who has seen so much, wondered each time he shone over her because of her beauty.",29.0,6.444444444444444
16,"Near the royal castle there was a great dark wood, and in the wood under an old linden-tree was a well; and when the day was hot, the King's daughter used to go forth into the wood and sit by the brink of the cool well, and if the time seemed long, she would take out a golden ball, and throw it up and catch it again, and this was her favourite pastime.",40.5,9.0
16,"Now it happened one day that the golden ball, instead of falling back into the maiden's little hand which had sent it aloft, dropped to the ground near the edge of the well and rolled in.",19.5,4.333333333333333
16,"The king's daughter followed it with her eyes as it sank, but the well was deep, so deep that the bottom could not be seen.",14.0,3.1111111111111107
16,"Then she began to weep, and she wept and wept as if she could never be comforted.",9.0,2.0
16,"And in the midst of her weeping she heard a voice saying to her: ""What ails thee, king's daughter?",11.5,2.5555555555555554
16,"Thy tears would melt a heart of stone.""",4.5,1.0
16,"And when she looked to see where the voice came from, there was nothing but a frog stretching his thick ugly head out of the water.",13.5,3.0
16,"""Oh, is it you, old waddler?""",5.0,1.1111111111111112
16,"said she, ""I weep because my golden ball has fallen into the well.""",8.0,1.7777777777777777
16,"- ""Never mind, do not weep,"" answered the frog, ""I can help you; but what will you give me if I fetch up your ball again?""",17.0,3.7777777777777777
16,"- ""Whatever you like, dear frog,"" said she, ""any of my clothes, my pearls and jewels, or even the golden crown that I wear.""",16.5,3.6666666666666665
16,"- ""Thy clothes, thy pearls and jewels, and thy golden crown are not for me,"" answered the frog, ""but if thou wouldst love me, and have me for thy companion and play-fellow, and let me sit by thee at table, and eat from thy plate, and drink from thy cup, and sleep in thy little bed, if thou wouldst promise all this, then would I dive below the water and fetch thee thy golden ball again.""",45.5,10.11111111111111
16,"- ""Oh yes,"" she answered, ""I will promise it all, whatever you want, if you will only get me my ball again.""",15.0,3.333333333333333
16,But she thought to herself: What nonsense he talks!,5.0,1.1111111111111112
16,"As if he could do anything but sit in the water and croak with the other frogs, or could possibly be any one's companion.",13.0,2.888888888888889
16,"But the frog, as soon as he heard her promise, drew his head under the water and sank down out of sight, but after a while he came to the surface again with the ball in his mouth, and he threw it on the grass.",24.5,5.444444444444444
16,"The King's daughter was overjoyed to see her pretty plaything again, and she caught it up and ran off with it.",11.5,2.5555555555555554
16,"""Stop, stop!""",2.5,0.5555555555555556
16,"cried the frog, ""take me up too.",4.5,1.0
16,"I cannot run as fast as you!""",4.5,1.0
16,"But it was of no use, for croak, croak after her as he might, she would not listen to him, but made haste home, and very soon forgot all about the poor frog, who had to betake himself to his well again.",24.0,5.333333333333333
16,"The next day, when the King's daughter was sitting at table with the King and all the court, and eating from her golden plate, there came something pitter patter up the marble stairs, and then there came a knocking at the door, and a voice crying: ""Youngest King's daughter, let me in!""",31.5,7.0
16,"And she got up and ran to see who it could be, but when she opened the door, there was the frog sitting outside.",13.0,2.888888888888889
16,"Then she shut the door hastily and went back to her seat, feeling very uneasy.",8.0,1.7777777777777777
16,"The King noticed how quickly her heart was beating, and said: ""My child, what are you afraid of?",11.0,2.444444444444444
16,"Is there a giant standing at the door ready to carry you away?""",7.0,1.5555555555555554
16,"- ""Oh no,"" answered she, ""no giant, but a horrid frog.""",9.0,2.0
16,"- ""And what does the frog want?""",4.5,1.0
16,asked the King.,1.5,0.3333333333333333
16,"""O dear father,"" answered she, ""when I was sitting by the well yesterday, and playing with my golden ball, it fell into the water, and while I was crying for the loss of it, the frog came and got it again for me on condition I would let him be my companion, but I never thought that he could leave the water and come after me; but now there he is outside the door, and he wants to come in to me.""",47.5,10.555555555555555
16,And then they all heard him knocking the second time and crying:,6.0,1.3333333333333333
16,"""Youngest King's daughter,",2.5,0.5555555555555556
16,"""That which thou hast promised must thou perform,"" said the King, ""so go now and let him in.""",12.0,2.6666666666666665
16,"So she went and opened the door, and the frog hopped in, following at her heels, till she reached her chair.",12.0,2.6666666666666665
16,"Then he stopped and cried: ""Lift me up to sit by you.""",7.5,1.6666666666666665
16,But she delayed doing so until the King ordered her.,5.0,1.1111111111111112
16,"When once the frog was on the chair, he wanted to get on the table, and there he sat and said: ""Now push your golden plate a little nearer, so that we may eat together.""",20.5,4.555555555555555
16,"And so she did, but everybody might see how unwilling she was, and the frog feasted heartily, but every morsel seemed to stick in her throat.",14.5,3.222222222222222
16,"""I have had enough now,"" said the frog at last, ""and as I am tired, you must carry me to your room, and make ready your silken bed, and we will lie down and go to sleep.""",23.0,5.111111111111111
16,"Then the King's daughter began to weep, and was afraid of the cold frog, that nothing would satisfy him but he must sleep in her pretty clean bed.",15.5,3.444444444444444
16,"Now the King grew angry with her, saying: ""That which thou hast promised in thy time of necessity, must thou now perform.""",13.5,3.0
16,"So she picked up the frog with her finger and thumb, carried him upstairs and put him in a corner, and when she had lain down to sleep, he came creeping up, saying: ""I am tired and want sleep as much as you; take me up, or I will tell your father.""",30.5,6.777777777777778
16,"Then she felt beside herself with rage, and picking him up, she threw him with all her strength against the wall, crying: ""Now will you be quiet, you horrid frog!""",18.5,4.111111111111111
16,"But as he fell, he ceased to be a frog, and became all at once a prince with beautiful kind eyes.",11.5,2.5555555555555554
16,"And it came to pass that, with her father's consent, they became bride and bridegroom.",9.0,2.0
16,"And he told her how a wicked witch had bound him by her spells, and how no one but she alone could have released him, and that they two would go together to his father's kingdom.",19.5,4.333333333333333
16,"And there came to the door a carriage drawn by eight white horses, with white plumes on their heads, and with golden harness, and behind the carriage was standing faithful Henry, the servant of the young prince.",20.5,4.555555555555555
16,"Now, faithful Henry had suffered such care and pain when his master was turned into a frog, that he had been obliged to wear three iron bands over his heart, to keep it from breaking with trouble and anxiety.",21.0,4.666666666666666
16,"When the carriage started to take the prince to his kingdom, and faithful Henry had helped them both in, he got up behind, and was full of joy at his master's deliverance.",18.0,4.0
16,"And when they had gone a part of the way, the prince heard a sound at the back of the carriage, as if something had broken, and he turned round and cried:",17.5,3.888888888888889
16,"""Henry, the wheel must be breaking!""",4.5,1.0
16,"Again, and yet once again there was the same sound, and the prince thought it must be the wheel breaking, but it was the breaking of the other bands from faithful Henry's heart, because it was now so relieved and happy.",23.0,5.111111111111111
17,Tale 17: The fisherman and his wife,3.5,2.625
17,"There was once a fisherman and his wife who lived together in a hovel by the sea-shore, and the fisherman went out every day with his hook and line to catch fish, and he angled and angled.",19.5,14.625
17,"One day he was sitting with his rod and looking into the clear water, and he sat and sat.",10.0,7.5
